0,22.93741798400879
1,23.56371307373047
2,27.067584991455078
3,38.07380676269531
4,40.608863830566406
5,45.087799072265625
6,54.83409118652344
7,58.206268310546875
8,62.153846740722656
9,72.37498474121094
10,90.58915710449219
11,106.46681213378906
12,128.90927124023438
13,148.66744995117188
14,184.9257049560547
15,205.92776489257812
16,163.05780029296875
17,101.93769073486328
18,148.47921752929688
19,138.29177856445312
20,135.04522705078125
21,145.67184448242188
22,122.79097747802734
23,133.87918090820312
24,128.98037719726562
25,70.29515838623047
26,123.55329895019531
27,111.38243103027344
28,89.92813873291016
29,70.34616088867188
30,77.08265686035156
31,59.25270080566406
32,54.529422760009766
33,32.18437576293945
34,29.609201431274414
35,46.04240417480469
36,91.14749145507812
37,67.9966049194336
38,64.3753662109375
39,81.5317153930664
40,34.058563232421875
41,37.96500015258789
42,46.41545867919922
43,54.93183898925781
44,42.447265625
45,56.336055755615234
46,26.50231170654297
47,57.22135543823242
48,29.7845401763916
49,40.60575485229492
50,42.430416107177734
51,78.19342041015625
52,91.44535064697266
53,50.93159103393555
54,100.2339096069336
55,69.60014343261719
56,66.80890655517578
57,52.392276763916016
58,28.549097061157227
59,52.24720764160156
60,68.5154800415039
61,64.14360046386719
62,74.5166244506836
63,30.357851028442383
64,51.37071990966797
65,14.768421173095703
66,56.47886276245117
67,27.694087982177734
68,47.7104377746582
69,25.758758544921875
70,45.167720794677734
71,25.98927116394043
72,25.677797317504883
73,21.607229232788086
74,19.644182205200195
75,29.87311553955078
76,23.35662078857422
77,16.499574661254883
78,20.728914260864258
79,35.497283935546875
80,43.97904586791992
81,34.7690544128418
82,23.050405502319336
83,33.71965408325195
84,28.338239669799805
85,41.349891662597656
86,56.25279235839844
87,27.67194175720215
88,28.62343406677246
89,59.59922409057617
90,52.3985710144043
91,65.07634735107422
92,120.1397933959961
93,104.11540222167969
94,150.91749572753906
95,106.75057983398438
96,108.88595581054688
97,120.39463806152344
98,56.012088775634766
99,101.61344909667969
100,88.8409652709961
101,77.64171600341797
102,67.3631362915039
103,17.079288482666016
104,30.050735473632812
105,58.125606536865234
106,92.67231750488281
107,56.66984558105469
108,89.10013580322266
109,91.75680541992188
110,29.449905395507812
111,70.6060791015625
112,33.09253692626953
113,77.58321380615234
114,108.30670166015625
115,64.7257308959961
116,120.28376007080078
117,93.80907440185547
118,97.6318588256836
119,75.89156341552734
120,145.02175903320312
121,60.65406799316406
122,99.56491088867188
123,143.09889221191406
124,113.26123046875
125,136.46575927734375
126,141.562255859375
127,64.35958862304688
128,90.67660522460938
129,75.48302459716797
130,70.41486358642578
131,29.8955135345459
132,83.3715591430664
133,40.09630584716797
134,85.06432342529297
135,131.1150665283203
136,56.695091247558594
137,89.4468994140625
138,22.10763931274414
139,97.64856719970703
140,62.41471481323242
141,130.70297241210938
142,142.73312377929688
143,111.95877075195312
144,22.957744598388672
145,120.99983215332031
146,111.38937377929688
147,114.2669448852539
148,160.83584594726562
149,195.26010131835938
150,214.77281188964844
151,121.41168212890625
152,136.78956604003906
153,161.69203186035156
154,127.06018829345703
155,68.43694305419922
156,84.8096694946289
157,121.93146514892578
158,92.36282348632812
159,122.2754135131836
160,119.14453125
161,133.2682342529297
