0,0.9767528772354126
1,0.9783982634544373
2,0.9831110239028931
3,0.9836304783821106
4,0.9841775894165039
5,0.9868869185447693
6,0.9858844876289368
7,0.9862471222877502
8,0.9865540862083435
9,0.9837725162506104
10,0.9823307991027832
11,0.9861195087432861
12,0.9849372506141663
13,0.9872418642044067
14,0.9867460131645203
15,0.9854539632797241
16,0.9874751567840576
17,0.989628791809082
18,0.9877226948738098
19,0.9882523417472839
20,0.9892818331718445
21,0.9865968227386475
22,0.9858185052871704
23,0.9897509217262268
24,0.9893184900283813
25,0.9874523878097534
26,0.9889145493507385
27,0.983950138092041
28,0.9868743419647217
29,0.9837427139282227
30,0.9877524971961975
31,0.9875762462615967
32,0.9864500164985657
33,0.9884554743766785
34,0.9896834492683411
35,0.985794723033905
36,0.9859756231307983
37,0.9894752502441406
38,0.9860812425613403
39,0.9892987012863159
40,0.9871851801872253
41,0.984225332736969
42,0.987774133682251
43,0.9869834184646606
44,0.9867350459098816
45,0.9866163730621338
46,0.9830184578895569
47,0.9901353120803833
48,0.9886007308959961
49,0.9857714176177979
50,0.9886285662651062
51,0.9884576797485352
52,0.9877112507820129
53,0.9894284605979919
54,0.9876065850257874
55,0.9887467622756958
56,0.9863555431365967
57,0.9871245622634888
58,0.9814969897270203
59,0.987195611000061
60,0.9884930849075317
61,0.9894831776618958
62,0.9882562756538391
63,0.9873193502426147
64,0.9889668822288513
65,0.9838533997535706
66,0.9883811473846436
67,0.9884587526321411
68,0.986075758934021
69,0.9888484477996826
70,0.9872711896896362
71,0.9869856834411621
72,0.98972487449646
73,0.9880349636077881
74,0.9888771772384644
75,0.9866642355918884
76,0.9893398284912109
77,0.9853392243385315
78,0.9857326745986938
79,0.984845757484436
80,0.9870827198028564
81,0.9857684969902039
82,0.9873341917991638
83,0.9885156154632568
84,0.9897547960281372
85,0.9877383708953857
86,0.9887920022010803
87,0.9834070205688477
88,0.9818225502967834
89,0.9876195192337036
90,0.985675573348999
91,0.98809814453125
92,0.9853713512420654
93,0.9877111911773682
94,0.9885876178741455
95,0.9878323674201965
96,0.9871200919151306
97,0.9859595894813538
98,0.9871023893356323
99,0.9862572550773621
100,0.9889424443244934
101,0.9882674217224121
102,0.984223484992981
103,0.9841166138648987
104,0.9842626452445984
105,0.9866255521774292
106,0.9857537746429443
107,0.9834049940109253
108,0.986699104309082
109,0.985864520072937
110,0.9749305844306946
111,0.9846895337104797
112,0.9843339920043945
113,0.9854794144630432
114,0.9852665662765503
115,0.9857723116874695
116,0.9869202971458435
117,0.9867485761642456
118,0.9857714772224426
119,0.981559693813324
120,0.9872751235961914
