0,66.0
1,80.0
2,80.0
3,87.0
4,116.0
5,70.0
6,78.0
7,89.0
8,71.0
9,133.0
10,113.0
11,104.0
12,139.0
13,135.0
14,206.0
15,213.0
16,282.0
17,295.0
18,234.0
19,325.0
20,184.0
21,235.0
22,250.0
23,316.0
24,213.0
25,184.0
26,214.0
27,303.0
28,176.0
29,287.0
30,280.0
31,232.0
32,216.0
33,186.0
34,219.0
35,218.0
36,266.0
37,232.0
38,240.0
39,197.0
40,216.0
41,196.0
42,246.0
43,323.0
44,267.0
45,249.0
46,241.0
47,282.0
48,186.0
49,234.0
50,262.0
51,247.0
52,248.0
53,215.0
54,264.0
55,243.0
56,231.0
57,218.0
58,321.0
59,175.0
60,269.0
61,250.0
62,291.0
63,237.0
64,262.0
65,79.0
66,290.0
67,295.0
68,290.0
69,292.0
70,198.0
71,231.0
72,447.0
73,195.0
74,331.0
75,212.0
76,160.0
77,138.0
78,239.0
79,247.0
80,244.0
81,131.0
82,217.0
83,312.0
84,272.0
85,216.0
86,190.0
87,343.0
88,409.0
89,763.0
90,275.0
91,341.0
92,317.0
93,662.0
94,520.0
95,295.0
96,416.0
97,406.0
98,309.0
99,257.0
100,556.0
101,413.0
102,181.0
103,46.0
104,347.0
105,469.0
106,539.0
107,130.0
108,519.0
109,373.0
110,386.0
111,551.0
112,145.0
113,399.0
114,427.0
115,548.0
116,469.0
117,492.0
118,538.0
119,476.0
120,491.0
121,231.0
122,503.0
123,523.0
124,322.0
125,726.0
126,519.0
127,426.0
128,472.0
129,355.0
130,531.0
131,303.0
132,518.0
133,505.0
134,549.0
135,459.0
136,406.0
137,472.0
138,114.0
139,387.0
140,929.0
141,752.0
142,429.0
143,307.0
144,75.0
145,640.0
146,390.0
147,687.0
148,462.0
149,478.0
150,796.0
151,382.0
152,670.0
153,365.0
154,272.0
155,491.0
156,589.0
157,765.0
158,752.0
159,549.0
160,374.0
161,334.0
162,465.0
163,294.0
164,455.0
165,352.0
166,245.0
167,559.0
168,469.0
169,709.0
170,731.0
171,504.0
172,790.0
173,515.0
175,467.0
177,337.0
178,910.0
179,1372.0
181,288.0
182,608.0
183,729.0
184,194.0
185,693.0
187,380.0
